grid,alt,average_lap_time,minimum_lap_time,PRCP,TAVG,TMAX,TMIN,country_CompletionStatus_1,nationality_CompletionStatus_1,binned_circuits_CompletionStatus_1,trackType_CompletionStatus_1,country_CompletionStatus_2,nationality_CompletionStatus_2,binned_circuits_CompletionStatus_2,trackType_CompletionStatus_2
15,10,99718.5240297048,90200,0.0,80.26657336556546,85.86463964622584,74.6685070849051,0.35181236673773986,0.27554067750485534,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7244593224951448,0.7224123182207014,0.7129547471162379
13,7,79572.67130671028,77117,0.49253437258590227,54.281443208153796,61.06786934012816,50.281443208153796,0.3515625,0.23017685879579458,0.2534509202453988,0.2870452528837622,0.6484375,0.7698231412042055,0.7465490797546013,0.7129547471162379
3,278,122831.67618256752,114821,0.9370758689178047,71.41919030553906,76.74014982081601,67.09823079026211,0.22656917782846905,0.3117411843837481,0.26704798572435884,0.25322783497869583,0.7734308221715309,0.6882588156162519,0.732952014275641,0.7467721650213042
7,10,115780.18419656297,104989,0.004049781032960308,79.35519707033572,86.35519707033572,70.95021896703969,0.2087661428407775,0.20766387360382993,0.23615588610985425,0.26687662660936745,0.7912338571592225,0.79233612639617,0.7638441138901457,0.7331233733906326
18,7,127817.5315587912,114584,0.0,69.63975362061315,76.63975362061315,62.9697228231898,0.16499711029902786,0.22322534121925502,0.23718176503415775,0.2870452528837622,0.8350028897009721,0.7767746587807448,0.7628182349658422,0.7129547471162379
15,3,132186.19682633187,113472,0.14972042380082218,67.14124568283097,74.4237370484929,60.14124568283096,0.16640704842776927,0.20911429570538934,0.23256836601031688,0.2870452528837622,0.8335929515722307,0.7908857042946105,0.7674316339896831,0.7129547471162379
3,50,115574.50239228488,105797,0.0153644176834743,80.95141097553676,87.60997947145955,73.37820035563327,0.2200594541988507,0.2063694267515924,0.2475525853669591,0.2827942795916309,0.7799405458011492,0.7936305732484077,0.7524474146330409,0.7172057204083692
10,10,107245.76488071654,99381,0.7219069499032116,75.76074865830051,82.81495542631778,69.05420676801727,0.201658835156247,0.24916987383609787,0.23568649249583104,0.2372434830837493,0.7983411648437531,0.7508301261639021,0.7643135075041689,0.7627565169162507
16,331,99344.36029515971,96065,0.07568593847814915,75.40396861305912,89.94512492174806,65.64710922827763,0.2572310661592465,0.2517674813520487,0.22648529185293273,0.2372434830837493,0.7427689338407535,0.7482325186479514,0.7735147081470672,0.7627565169162507
9,678,77541.86898295685,68847,0.0,70.0,80.0,60.0,0.2719298245614035,0.13638580933622826,0.24474959612277866,0.2372434830837493,0.7280701754385965,0.8636141906637717,0.7552504038772213,0.7627565169162507
14,10,100177.28258499142,89759,0.0,76.84000399327284,82.38840984824782,71.29159813829787,0.35181236673773986,0.26045548636835375,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7395445136316463,0.7224123182207014,0.7129547471162379
11,678,72235.55310276666,68447,0.02828130201447522,66.65626040289504,64.17186979855248,60.369810738640915,0.2719298245614035,0.20710807819005794,0.24474959612277866,0.2372434830837493,0.7280701754385965,0.7928919218099418,0.7552504038772213,0.7627565169162507
10,11,81180.92311342689,76082,0.010357037856643405,69.7559751310606,79.89288864300698,63.273827023892764,0.3376412417015752,0.24610581386269742,0.27342125923024224,0.2870452528837622,0.6623587582984248,0.7538941861373026,0.7265787407697577,0.7129547471162379
5,785,77007.15400603593,71394,0.0,72.0,78.0,66.0,0.2612244897959184,0.19570714282168564,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.8042928571783142,0.7224123182207014,0.7627565169162507
16,11,101327.16829301216,96239,0.0,82.36224861440353,91.1496648192047,73.96854051200295,0.21004452419349176,0.23113964686998395,0.23568649249583104,0.2372434830837493,0.7899554758065083,0.7688603531300161,0.7643135075041689,0.7627565169162507
19,30,109243.45999268162,99159,2.195280148819937,77.24250155020768,88.58070192225752,71.24250155020768,0.24961962127271375,0.26844082272525843,0.2332515213794815,0.2372434830837493,0.7503803787272862,0.7315591772747415,0.7667484786205184,0.7627565169162507
11,79,80609.06325968205,76888,0.17653295095549454,60.10601719745091,66.39541547770582,52.553008598725455,0.2578586273915683,0.26747362609467706,0.2534509202453988,0.25165602961752387,0.7421413726084317,0.732526373905323,0.7465490797546013,0.7483439703824761
5,184,117102.70766623283,82437,0.8874570467481931,52.51644569851732,62.16396658370297,46.86892481333168,0.26231181246296625,0.2506283700202092,0.23900962489141792,0.2372434830837493,0.7376881875370337,0.7493716299797906,0.760990375108582,0.7627565169162507
2,737,77296.38108098331,70064,0.0,71.1061123974615,78.8938876025385,63.318337192384504,0.26600917280986414,0.1511866821137,0.2629109029495683,0.2372434830837493,0.7339908271901359,0.8488133178862998,0.7370890970504316,0.7627565169162507
15,162,91284.97343011186,88640,0.0,71.0,80.0,62.0,0.27909887359199,0.20956576463184395,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7904342353681558,0.7465490797546013,0.7627565169162507
9,785,79219.64352779413,73988,0.0,68.44713447233472,75.33535085425105,61.5589180904184,0.2612244897959184,0.21730618150350756,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.7826938184964922,0.7224123182207014,0.7627565169162507
18,15,109924.66441949696,98830,1.895852907231797,76.78940678912404,87.64276635666835,70.56007870263291,0.23634595414742188,0.317625586505715,0.23568649249583104,0.24866442765585847,0.7636540458525781,0.6823744134942851,0.7643135075041689,0.7513355723441415
11,215,90524.83888721807,87607,0.0,78.87525972191465,89.45031166629757,68.30020777753171,0.25302999623174494,0.22598407024310718,0.2534509202453988,0.2372434830837493,0.7469700037682551,0.7740159297568927,0.7465490797546013,0.7627565169162507
11,7,106164.08898740796,103308,0.0,65.04298880981082,71.24513825030135,58.84083936932028,0.1758228578386467,0.2884517845737424,0.23568649249583104,0.2769778529832509,0.8241771421613533,0.7115482154262576,0.7643135075041689,0.7230221470167492
21,16,123672.51228077669,114284,0.0,82.68739754114542,90.62520491770915,76.95799180381808,0.21474584309169414,0.2899488438089838,0.2438052132965661,0.2818558676521643,0.7852541569083058,0.7100511561910163,0.7561947867034339,0.7181441323478358
16,18,119661.65439686245,112873,0.23106909082702404,84.25461583604186,90.25461583604186,77.01846334416743,0.2191235059760956,0.21961574785117113,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.7803842521488289,0.7552504038772213,0.7129547471162379
11,75,80531.74922147533,76900,0.2020911226603785,59.687030776059366,66.01832769845343,52.34351538802969,0.26338361405622474,0.2638707879501341,0.2534509202453988,0.2537426561482712,0.7366163859437753,0.736129212049866,0.7465490797546013,0.7462573438517288
13,401,114731.78820039764,107689,0.06305588006948562,60.94906866550857,66.54782688618667,55.35031044483048,0.23008849557522126,0.2787913952139047,0.2775876817792985,0.2372434830837493,0.7699115044247787,0.7212086047860953,0.7224123182207014,0.7627565169162507
7,191,93238.61723721641,88981,0.0,77.0947339952736,89.03157799842454,64.22104598897175,0.1594311218586483,0.21055326964190085,0.22321619510069293,0.2372434830837493,0.8405688781413516,0.7894467303580989,0.7767838048993071,0.7627565169162507
15,286,127460.03793046609,103506,0.0,65.66887456679494,71.66887456679494,59.66887456679494,0.21462962458216514,0.2503618967489911,0.2653607194690459,0.2372434830837493,0.7853703754178348,0.749638103251009,0.7346392805309541,0.7627565169162507
7,123,87510.62115419055,84784,0.02152584320246895,63.82471893251035,71.38966271901242,55.542247039259315,0.23647633795291212,0.23809826994183106,0.2534509202453988,0.2372434830837493,0.7635236620470879,0.7619017300581689,0.7465490797546013,0.7627565169162507
4,391,111126.10907962132,107838,0.17592907428775534,59.359199327551,62.45498581489793,56.2155195965306,0.22921348341561468,0.2064459682460732,0.276293168830111,0.2372434830837493,0.7707865165843854,0.7935540317539269,0.7237068311698889,0.7627565169162507
15,6,101766.47828897966,98087,0.0,77.9752349819487,85.9752349819487,72.97399673104614,0.17708347329945962,0.29229500792866026,0.23568649249583104,0.23730515017015347,0.8229165267005404,0.7077049920713399,0.7643135075041689,0.7626948498298465
8,255,118425.18129240406,113162,0.0,69.49493875174608,77.59595100139686,61.39392650209528,0.22592401938893203,0.2194603910945473,0.2651158572979686,0.2561580732429365,0.774075980611068,0.7805396089054527,0.7348841427020313,0.7438419267570635
15,46,103190.23399620506,98343,0.0,59.55161793888264,67.74557018124298,52.969761211801654,0.1641743442454876,0.2445201427124409,0.2345075459616524,0.28221567042064943,0.8358256557545124,0.7554798572875591,0.7654924540383475,0.7177843295793506
13,785,78095.89048481644,73179,0.0,70.52216428310776,76.89162321233081,64.1527053538847,0.2612244897959184,0.25322735678808506,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.7467726432119148,0.7224123182207014,0.7627565169162507
13,56,81295.00887215941,76425,0.3465432815150355,65.58614389190325,77.2756604540904,59.68951656218715,0.28790161684612264,0.2853511841583375,0.2534509202453988,0.26300239163860434,0.7120983831538773,0.7146488158416625,0.7465490797546013,0.7369976083613957
16,5,126358.25337871093,117237,0.0,73.0328955884711,84.2095156112588,63.71255113136684,0.16488763931385467,0.23725443717268738,0.23568649249583104,0.2639338007818736,0.8351123606861454,0.7627455628273124,0.7643135075041689,0.7360661992181264
17,583,110741.49128046288,91600,0.53,62.0,68.0,60.0,0.21703853955375252,0.3358735685720037,0.2235294117647059,0.2372434830837493,0.7829614604462475,0.6641264314279962,0.7764705882352941,0.7627565169162507
15,198,122378.05886974811,118263,0.004867072114373764,68.80573413694034,81.88549086831608,58.265855771252475,0.20289589697687338,0.2639565136548336,0.25608010348789717,0.2372434830837493,0.7971041030231266,0.7360434863451664,0.7439198965121028,0.7627565169162507
12,162,90186.76757381143,87767,0.0,71.0,80.0,62.0,0.27909887359199,0.23616953305548663,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7638304669445133,0.7465490797546013,0.7627565169162507
13,7,101183.0646869986,97022,0.0,76.92211171537282,84.92211171537282,72.46105585768642,0.1771117166212534,0.2645918048123559,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7354081951876441,0.7643135075041689,0.7627565169162507
12,18,108553.88028163851,102539,0.95,82.0,90.0,76.0,0.2607594936708861,0.2100060123244291,0.23568649249583104,0.2372434830837493,0.739240506329114,0.7899939876755709,0.7643135075041689,0.7627565169162507
13,7,84782.13035808688,76908,0.02836816448580362,55.10048747697312,64.26367102839276,44.4268545798124,0.348816829389765,0.17164100013267275,0.25738964271226944,0.2870452528837622,0.651183170610235,0.8283589998673273,0.7426103572877306,0.7129547471162379
15,10,99342.26145182272,88371,0.0,94.2,100.0,88.4,0.35181236673773986,0.22130590665041877,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7786940933495813,0.7224123182207014,0.7129547471162379
7,11,84870.02403062266,77827,0.023222836845633567,64.87660999329621,74.55432630873287,55.23204262416951,0.3401594771267815,0.25491169554330717,0.2698087973387262,0.2870452528837622,0.6598405228732186,0.7450883044566929,0.7301912026612738,0.7129547471162379
6,678,74216.25851526628,69419,0.3474064687209901,64.8839568751934,66.64505390600826,58.8839568751934,0.2719298245614035,0.20956576463184395,0.24474959612277866,0.2372434830837493,0.7280701754385965,0.7904342353681558,0.7552504038772213,0.7627565169162507
9,97,81081.71361640106,76843,0.006594575085935732,62.560361660937616,68.56036166093762,54.109909584765596,0.23419025537747082,0.29515955030289237,0.2534509202453988,0.2427171749230605,0.7658097446225292,0.7048404496971077,0.7465490797546013,0.7572828250769394
17,14,101388.87939329128,97508,0.0,83.40336278390711,92.75420347988388,75.70168139195356,0.23360912730457148,0.25101013958337537,0.23568649249583104,0.2372434830837493,0.7663908726954286,0.7489898604166247,0.7643135075041689,0.7627565169162507
17,15,108496.62744634274,99069,1.94416582724204,78.74186787132204,89.27404705453111,72.53217918320905,0.24321950103778056,0.2632770630237753,0.23568649249583104,0.2372434830837493,0.7567804989622194,0.7367229369762247,0.7643135075041689,0.7627565169162507
8,366,93582.85007349473,90507,0.0,77.89062549074013,87.89062549074013,68.36328186342516,0.22919614825915408,0.2226610740256528,0.2252521746131385,0.2372434830837493,0.7708038517408459,0.7773389259743472,0.7747478253868615,0.7627565169162507
13,765,77096.02353786577,70997,0.0,71.6281142203746,78.3718857796254,64.88434266112378,0.2632150706786251,0.15995320198299265,0.2714816732364081,0.2372434830837493,0.736784929321375,0.8400467980170073,0.7285183267635919,0.7627565169162507
6,11,85344.20407316327,78288,0.015292927446334384,67.46969558475078,77.46969558475078,57.998988329384225,0.33869682172894733,0.2728731618276184,0.27190700739176893,0.2870452528837622,0.6613031782710528,0.7271268381723817,0.728092992608231,0.7129547471162379
14,18,120237.24133082776,112692,0.15090369970003722,84.51321387193536,90.51321387193536,78.05285548774145,0.2191235059760956,0.23306924183809904,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.766930758161901,0.7552504038772213,0.7129547471162379
5,182,99224.1718316123,81591,0.2208787613667434,70.03295355125287,77.04393806833717,62.021969034168585,0.260777466077133,0.28779112217410296,0.24447113954056102,0.2372434830837493,0.7392225339228671,0.712208877825897,0.755528860459439,0.7627565169162507
19,393,127701.65038844489,107675,0.0,61.49850452572967,67.49850452572967,55.519275547635075,0.2298607415360653,0.29165332363458285,0.2769056011827954,0.2382779167351932,0.7701392584639347,0.7083466763654173,0.7230943988172045,0.7617220832648068
17,405,105092.49816161997,98060,0.0,72.6637555414699,82.18652537770913,61.23643173798279,0.25268454657583256,0.27686175901438914,0.22638530104314786,0.2372434830837493,0.7473154534241675,0.7231382409856109,0.7736146989568522,0.7627565169162507
14,44,159001.47470990443,115739,0.0,70.9432960796438,74.0,66.90076813937665,0.21614919712492298,0.20956576463184395,0.2769936913543085,0.23794947198083372,0.783850802875077,0.7904342353681558,0.7230063086456914,0.7620505280191663
19,83,98965.39709011848,95156,0.018765230164984104,72.87246163916932,80.87246163916932,66.37043095050477,0.16626015743755118,0.2657729704895842,0.22187784361976107,0.2372434830837493,0.8337398425624488,0.7342270295104157,0.7781221563802388,0.7627565169162507
4,14,115042.09106531876,104778,0.0,76.1465589257043,84.25195264736489,67.26224394837581,0.19580254100444408,0.20703049180555527,0.2378654228675971,0.27603514015085806,0.8041974589955558,0.7929695081944448,0.7621345771324028,0.7239648598491419
15,33,150230.44527812387,117950,0.0,73.75628133188233,80.7375765890457,67.30625348132025,0.2048108110326171,0.24272545673909648,0.26475529668977743,0.2372434830837493,0.7951891889673829,0.7572745432609034,0.7352447033102225,0.7627565169162507
19,539,110782.09947732759,91924,0.4761495374597854,61.79679070739542,67.69518606109312,59.39037212218625,0.21737387994791554,0.3509078199685163,0.22656957605071773,0.2372434830837493,0.7826261200520844,0.6490921800314836,0.7734304239492823,0.7627565169162507
10,175,89862.44195641344,87332,0.0,72.92618439976832,82.31142127972197,63.54094751981465,0.2727227708774284,0.2357287084965478,0.2534509202453988,0.2372434830837493,0.7272772291225715,0.7642712915034521,0.7465490797546013,0.7627565169162507
16,352,104980.15576718608,98846,0.0,75.35104925257097,84.77202814432627,64.31608443297881,0.2569973467875368,0.25899927778418097,0.2258758138840247,0.2372434830837493,0.7430026532124632,0.741000722215819,0.7741241861159753,0.7627565169162507
7,6,102164.8393344594,98128,0.0,72.51233495734499,80.51233495734499,67.23795170521224,0.17085329640224703,0.2408376963350785,0.23568649249583104,0.2509082546434434,0.829146703597753,0.7591623036649214,0.7643135075041689,0.7490917453565565
