raceId,driverId,constructorId,grid,position,positionOrder,laps,fastestLap,rank,fastestLapSpeed,familyStatus,CompletionStatus,year,circuitId,alt,isHistoric,trackType,total_lap_time,average_lap_time,minimum_lap_time,PRCP,TAVG,TMAX,TMIN,positionText_CompletionStatus_1,country_CompletionStatus_1,nationality_CompletionStatus_1,bundled_circuitId_CompletionStatus_1,binned_circuits_CompletionStatus_1,positionText_CompletionStatus_2,country_CompletionStatus_2,nationality_CompletionStatus_2,bundled_circuitId_CompletionStatus_2,binned_circuits_CompletionStatus_2
1,20,9,3,13.0,13,56,8.0,4.0,216.59599999999998,2,0,2009,1,10,0,2,5394225,96325.44642857145,88140,0.0,72.0,78.0,66.0,0.0291005291005291,0.35181236673773986,0.20956576463184393,0.25073157754722003,0.27758768177929855,0.9708994708994709,0.6481876332622601,0.790434235368156,0.74926842245278,0.7224123182207014
1,21,10,15,11.0,11,58,51.0,12.0,214.49099999999999,4,1,2009,1,10,0,2,5663158,97640.65517241381,89005,0.0,72.0,78.0,66.0,0.04883720930232558,0.35181236673773986,0.31784107946026985,0.25073157754722003,0.27758768177929855,0.9511627906976744,0.6481876332622601,0.6821589205397302,0.74926842245278,0.7224123182207014
1,22,23,2,2.0,2,58,43.0,14.0,214.34400000000002,4,1,2009,1,10,0,2,5656591,97527.43103448275,89066,0.0,72.0,78.0,66.0,0.0,0.35181236673773986,0.292358803986711,0.25073157754722003,0.27758768177929855,1.0,0.6481876332622601,0.707641196013289,0.74926842245278,0.7224123182207014
1,67,5,13,7.0,7,58,34.0,16.0,213.95,4,1,2009,1,10,0,2,5661788,97617.03448275864,89230,0.0,72.0,78.0,66.0,0.008676789587852495,0.35181236673773986,0.2692307692307692,0.25073157754722003,0.27758768177929855,0.9913232104121475,0.6481876332622601,0.7307692307692307,0.74926842245278,0.7224123182207014
2,1,1,12,7.0,7,31,17.0,11.0,201.27599999999998,4,1,2009,2,18,0,0,3391355,109398.54838709676,99141,2.46,80.0,92.0,74.0,0.008676789587852495,0.2607594936708861,0.24083769633507854,0.2607594936708861,0.235686492495831,0.9913232104121475,0.739240506329114,0.7591623036649214,0.739240506329114,0.7643135075041689
2,2,2,10,2.0,2,31,17.0,10.0,201.392,4,1,2009,2,18,0,0,3353344,108172.3870967742,99084,2.46,80.0,92.0,74.0,0.0,0.2607594936708861,0.20956576463184393,0.2607594936708861,0.235686492495831,1.0,0.739240506329114,0.790434235368156,0.739240506329114,0.7643135075041689
2,3,3,4,8.0,8,31,13.0,4.0,204.459,4,1,2009,2,18,0,0,3402198,109748.32258064515,97598,2.46,80.0,92.0,74.0,0.008714596949891068,0.2607594936708861,0.20956576463184393,0.2607594936708861,0.235686492495831,0.9912854030501089,0.739240506329114,0.790434235368156,0.739240506329114,0.7643135075041689
2,4,4,9,11.0,11,31,17.0,9.0,201.551,4,1,2009,2,18,0,0,3440044,110969.16129032258,99006,2.46,80.0,92.0,74.0,0.04883720930232558,0.2607594936708861,0.23113964686998395,0.2607594936708861,0.235686492495831,0.9511627906976744,0.739240506329114,0.7688603531300161,0.739240506329114,0.7643135075041689
2,6,3,11,12.0,12,31,17.0,15.0,200.778,4,1,2009,2,18,0,0,3446752,111185.54838709676,99387,2.46,80.0,92.0,74.0,0.03722084367245657,0.2607594936708861,0.3613707165109034,0.2607594936708861,0.235686492495831,0.9627791563275434,0.739240506329114,0.6386292834890965,0.739240506329114,0.7643135075041689
2,7,5,15,10.0,10,31,17.0,12.0,201.072,4,1,2009,2,18,0,0,3432786,110735.03225806453,99242,2.46,80.0,92.0,74.0,0.03131991051454139,0.2607594936708861,0.2583941605839416,0.2607594936708861,0.235686492495831,0.9686800894854586,0.739240506329114,0.7416058394160584,0.739240506329114,0.7643135075041689
2,8,6,7,14.0,14,31,17.0,7.0,202.683,4,1,2009,2,18,0,0,3473463,112047.19354838708,98453,2.46,80.0,92.0,74.0,0.04093567251461988,0.2607594936708861,0.20636942675159237,0.2607594936708861,0.235686492495831,0.9590643274853801,0.739240506329114,0.7936305732484077,0.739240506329114,0.7643135075041689
2,9,2,6,,19,1,,,,6,0,2009,2,18,0,0,122738,122738.0,122738,2.46,80.0,92.0,74.0,0.9976325757575758,0.2607594936708861,0.15463917525773196,0.2607594936708861,0.235686492495831,0.0023674242424242425,0.739240506329114,0.845360824742268,0.739240506329114,0.7643135075041689
