grid,position,positionText,positionOrder,laps,milliseconds,fastestLap,rank,fastestLapSpeed,familyStatus,Completion Status,year,circuitId,country,alt,nationality
28,16,16,16,54,\N,\N,\N,\N,6,0,1971,46,USA,485,Swedish
11,8,8,8,76,\N,\N,\N,\N,6,0,1970,6,Monaco,7,Swiss
2,13,13,13,35,\N,\N,\N,\N,6,0,1970,51,France,790,French
15,10,10,10,61,\N,\N,\N,\N,6,0,1969,14,Italy,162,Belgian
2,4,4,4,27,\N,\N,\N,\N,6,0,1968,13,Belgium,401,British
14,\N,R,7,93,\N,\N,\N,\N,6,0,1968,46,USA,485,British
2,9,9,9,62,\N,\N,\N,\N,6,0,1967,32,Mexico,2227,New Zealander
9,2,2,2,107,\N,\N,\N,\N,6,0,1966,46,USA,485,Austrian
5,4,4,4,99,\N,\N,\N,\N,6,0,1965,6,Monaco,7,British
1,6,6,6,31,\N,\N,\N,\N,6,0,1964,13,Belgium,401,American
1,7,7,7,102,\N,\N,\N,\N,6,0,1964,46,USA,485,British
21,\N,R,14,22,\N,\N,\N,\N,6,0,1955,25,Argentina,8,Uruguayan
7,\N,R,18,77,\N,\N,\N,\N,6,0,1953,14,Italy,162,Italian
5,\N,R,14,49,\N,\N,\N,\N,6,0,1950,9,UK,153,Thai
10,\N,R,18,53,\N,42,15,201.487,6,0,2019,3,Bahrain,7,Australian
18,16,16,16,50,\N,48,19,201.857,6,0,2005,17,China,5,Dutch
5,\N,R,20,39,\N,31,10,218.675,6,0,2011,9,UK,153,British
2,\N,R,24,12,\N,9,24,188.490,6,0,2012,17,China,5,German
5,\N,R,20,37,\N,20,13,189.131,6,0,2012,4,Spain,109,Mexican
8,\N,R,20,27,\N,24,16,194.129,6,0,2013,2,Malaysia,18,German
15,\N,R,21,22,\N,19,18,193.559,6,0,2013,2,Malaysia,18,British
13,\N,R,19,39,\N,37,19,196.067,6,0,2016,2,Malaysia,18,Mexican
14,\N,R,19,20,\N,19,19,186.201,6,0,2017,11,Hungary,264,French
3,\N,R,19,29,\N,18,17,158.682,6,0,2021,6,Monaco,7,Finnish
20,\N,N,17,43,\N,10,19,211.741,6,0,2004,1,Australia,10,Italian
25,\N,N,10,63,\N,\N,\N,\N,6,0,1995,25,Argentina,8,Brazilian
24,\N,N,11,63,\N,\N,\N,\N,6,0,1995,25,Argentina,8,Brazilian
26,\N,N,15,56,\N,\N,\N,\N,6,0,1995,21,Italy,37,Brazilian
25,\N,N,16,56,\N,\N,\N,\N,6,0,1995,21,Italy,37,Brazilian
21,\N,N,17,62,\N,\N,\N,\N,6,0,1995,8,France,228,Italian
21,\N,N,15,43,\N,\N,\N,\N,6,0,1993,9,UK,153,Italian
25,\N,N,12,39,\N,\N,\N,\N,6,0,1990,10,Germany,103,Finnish
24,\N,N,14,45,\N,\N,\N,\N,6,0,1990,14,Italy,162,French
24,\N,N,14,46,\N,\N,\N,\N,6,0,1989,21,Italy,37,Japanese
16,\N,N,20,28,\N,\N,\N,\N,6,0,1989,32,Mexico,2227,French
10,\N,N,14,71,\N,\N,\N,\N,6,0,1989,34,France,432,Brazilian
26,\N,N,19,52,\N,\N,\N,\N,6,0,1988,21,Italy,37,Italian
25,\N,N,16,70,\N,\N,\N,\N,6,0,1988,34,France,432,Spanish
16,\N,N,11,71,\N,\N,\N,\N,6,0,1987,34,France,432,Japanese
17,\N,N,11,54,\N,\N,\N,\N,6,0,1987,9,UK,153,British
19,\N,N,8,34,\N,\N,\N,\N,6,0,1987,10,Germany,103,British
26,\N,N,16,45,\N,\N,\N,\N,6,0,1987,23,Austria,678,French
21,\N,N,12,67,\N,\N,\N,\N,6,0,1986,34,France,432,Belgian
13,\N,N,10,62,\N,\N,\N,\N,6,0,1986,38,UK,145,Belgian
27,\N,N,11,45,\N,\N,\N,\N,6,0,1986,14,Italy,162,Italian
14,\N,N,15,62,\N,\N,\N,\N,6,0,1986,27,Portugal,130,French
18,\N,N,16,60,\N,\N,\N,\N,6,0,1986,27,Portugal,130,Italian
17,\N,N,11,70,\N,\N,\N,\N,6,0,1986,29,Australia,58,French
26,\N,N,15,61,\N,\N,\N,\N,6,0,1986,29,Australia,58,Canadian
15,\N,N,10,50,\N,\N,\N,\N,6,0,1985,27,Portugal,130,German
22,\N,N,13,46,\N,\N,\N,\N,6,0,1985,21,Italy,37,Italian
8,\N,N,16,37,\N,\N,\N,\N,6,0,1985,9,UK,153,Italian
26,\N,N,11,56,\N,\N,\N,\N,6,0,1985,39,Netherlands,6,Dutch
23,\N,N,14,37,\N,\N,\N,\N,6,0,1985,13,Belgium,401,Dutch
17,\N,N,13,49,\N,\N,\N,\N,6,0,1985,29,Australia,58,British
19,\N,N,13,52,\N,\N,\N,\N,6,0,1984,21,Italy,37,Venezuelan
24,\N,N,15,56,\N,\N,\N,\N,6,0,1984,7,Canada,13,Dutch
22,\N,N,14,62,\N,\N,\N,\N,6,0,1984,38,UK,145,Dutch
26,\N,N,18,23,\N,\N,\N,\N,6,0,1984,23,Austria,678,Dutch
14,\N,N,17,53,\N,\N,\N,\N,6,0,1983,36,Brazil,1126,Colombian
11,\N,N,14,38,\N,\N,\N,\N,6,0,1983,37,USA,177,Colombian
7,\N,N,13,68,\N,\N,\N,\N,6,0,1983,30,South Africa,1460,British
23,\N,N,14,66,\N,\N,\N,\N,6,0,1983,30,South Africa,1460,Brazilian
10,\N,N,7,52,\N,\N,\N,\N,6,0,1982,21,Italy,37,Italian
1,\N,N,12,54,\N,\N,\N,\N,6,0,1982,37,USA,177,French
26,\N,N,12,59,\N,\N,\N,\N,6,0,1982,7,Canada,13,British
18,\N,N,13,40,\N,\N,\N,\N,6,0,1982,14,Italy,162,Colombian
22,\N,N,14,62,\N,\N,\N,\N,6,0,1982,44,USA,639,German
14,\N,N,14,49,\N,\N,\N,\N,6,0,1981,36,Brazil,1126,American
6,\N,N,15,40,\N,\N,\N,\N,6,0,1981,36,Brazil,1126,Italian
18,\N,N,14,45,\N,\N,\N,\N,6,0,1981,21,Italy,37,French
20,\N,N,17,62,\N,\N,\N,\N,6,0,1981,45,Spain,609,American
23,\N,N,16,39,\N,\N,\N,\N,6,0,1981,10,Germany,103,Chilean
24,\N,N,14,61,\N,\N,\N,\N,6,0,1981,44,USA,639,Chilean
15,\N,N,10,44,\N,\N,\N,\N,6,0,1980,25,Argentina,8,Swiss
24,\N,N,11,37,\N,\N,\N,\N,6,0,1980,25,Argentina,8,Brazilian
7,\N,N,18,53,\N,\N,\N,\N,6,0,1980,30,South Africa,1460,French
20,\N,N,13,61,\N,\N,\N,\N,6,0,1980,40,Belgium,36,British
13,\N,N,10,64,\N,\N,\N,\N,6,0,1980,6,Monaco,7,Dutch
16,\N,N,14,67,\N,\N,\N,\N,6,0,1980,38,UK,145,French
22,\N,N,14,40,\N,\N,\N,\N,6,0,1980,46,USA,485,French
20,\N,N,15,56,\N,\N,\N,\N,6,0,1978,40,Belgium,36,French
9,\N,N,9,45,\N,\N,\N,\N,6,0,1977,25,Argentina,8,British
15,\N,N,12,37,\N,\N,\N,\N,6,0,1977,25,Argentina,8,French
27,\N,N,15,63,\N,\N,\N,\N,6,0,1977,40,Belgium,36,Dutch
20,\N,N,14,69,\N,\N,\N,\N,6,0,1977,41,France,484,South African
19,\N,N,11,70,\N,\N,\N,\N,6,0,1976,43,USA,12,Australian
9,\N,N,12,69,\N,\N,\N,\N,6,0,1976,43,USA,12,British
25,\N,N,14,44,\N,\N,\N,\N,6,0,1976,23,Austria,678,Swiss
26,\N,N,15,48,\N,\N,\N,\N,6,0,1976,46,USA,485,French
20,\N,N,16,44,\N,\N,\N,\N,6,0,1975,25,Argentina,8,Italian
23,\N,N,18,69,\N,\N,\N,\N,6,0,1975,30,South Africa,1460,French
11,\N,N,19,65,\N,\N,\N,\N,6,0,1975,30,South Africa,1460,Brazilian
2,\N,N,9,25,\N,\N,\N,\N,6,0,1975,49,Spain,79,Swiss
22,\N,N,15,18,\N,\N,\N,\N,6,0,1975,49,Spain,79,French
27,\N,N,18,25,\N,\N,\N,\N,6,0,1975,23,Austria,678,Dutch
7,\N,N,11,52,\N,\N,\N,\N,6,0,1975,46,USA,485,British
19,\N,N,12,49,\N,\N,\N,\N,6,0,1975,46,USA,485,British
12,\N,N,15,73,\N,\N,\N,\N,6,0,1974,45,Spain,609,French
14,\N,N,16,62,\N,\N,\N,\N,6,0,1974,38,UK,145,French
24,\N,N,13,46,\N,\N,\N,\N,6,0,1974,23,Austria,678,British
12,\N,N,19,37,\N,\N,\N,\N,6,0,1974,23,Austria,678,French
25,\N,N,17,70,\N,\N,\N,\N,6,0,1974,48,Canada,332,New Zealander
17,\N,N,21,60,\N,\N,\N,\N,6,0,1974,48,Canada,332,French
22,\N,N,14,50,\N,\N,\N,\N,6,0,1974,46,USA,485,British
18,\N,N,15,47,\N,\N,\N,\N,6,0,1974,46,USA,485,British
19,\N,N,13,79,\N,\N,\N,\N,6,0,1973,25,Argentina,8,New Zealander
22,\N,N,13,67,\N,\N,\N,\N,6,0,1973,30,South Africa,1460,South African
18,\N,N,14,66,\N,\N,\N,\N,6,0,1973,30,South Africa,1460,French
25,\N,N,15,66,\N,\N,\N,\N,6,0,1973,30,South Africa,1460,French
23,\N,N,16,65,\N,\N,\N,\N,6,0,1973,30,South Africa,1460,British
5,\N,N,13,56,\N,\N,\N,\N,6,0,1973,40,Belgium,36,French
17,\N,N,12,56,\N,\N,\N,\N,6,0,1973,39,Netherlands,6,British
21,\N,N,12,44,\N,\N,\N,\N,6,0,1973,23,Austria,678,New Zealander
20,\N,N,16,44,\N,\N,\N,\N,6,0,1973,14,Italy,162,New Zealander
23,\N,N,19,71,\N,\N,\N,\N,6,0,1973,48,Canada,332,French
26,\N,N,20,68,\N,\N,\N,\N,6,0,1973,48,Canada,332,Liechtensteiner
25,\N,N,17,52,\N,\N,\N,\N,6,0,1973,46,USA,485,Brazilian
16,\N,N,18,70,\N,\N,\N,\N,6,0,1972,30,South Africa,1460,New Zealander
20,\N,N,19,69,\N,\N,\N,\N,6,0,1972,30,South Africa,1460,Italian
18,\N,N,20,65,\N,\N,\N,\N,6,0,1972,30,South Africa,1460,British
12,\N,N,18,70,\N,\N,\N,\N,6,0,1972,6,Monaco,7,French
19,\N,N,16,59,\N,\N,\N,\N,6,0,1972,50,Belgium,139,French
16,\N,N,20,33,\N,\N,\N,\N,6,0,1972,51,France,790,French
11,\N,N,16,11,\N,\N,\N,\N,6,0,1972,20,Germany,578,Brazilian
18,\N,N,16,46,\N,\N,\N,\N,6,0,1972,23,Austria,678,Brazilian
24,\N,N,17,59,\N,\N,\N,\N,6,0,1972,48,Canada,332,British
22,\N,N,20,24,\N,\N,\N,\N,6,0,1972,48,Canada,332,American
25,19,19,19,49,\N,\N,\N,\N,6,0,1972,46,USA,485,Austrian
16,\N,N,12,58,\N,\N,\N,\N,6,0,1971,49,Spain,79,Swedish
15,\N,N,13,62,\N,\N,\N,\N,6,0,1971,39,Netherlands,6,French
24,\N,N,14,60,\N,\N,\N,\N,6,0,1971,39,Netherlands,6,American
23,\N,N,15,60,\N,\N,\N,\N,6,0,1971,39,Netherlands,6,British
22,\N,N,14,46,\N,\N,\N,\N,6,0,1971,34,France,432,French
19,\N,N,13,57,\N,\N,\N,\N,6,0,1971,9,UK,153,Swedish
24,\N,N,14,56,\N,\N,\N,\N,6,0,1971,9,UK,153,Italian
19,\N,N,13,47,\N,\N,\N,\N,6,0,1971,23,Austria,678,British
24,\N,N,12,47,\N,\N,\N,\N,6,0,1971,14,Italy,162,French
22,\N,N,17,56,\N,\N,\N,\N,6,0,1971,48,Canada,332,British
25,\N,N,18,55,\N,\N,\N,\N,6,0,1971,48,Canada,332,American
25,\N,N,18,52,\N,\N,\N,\N,6,0,1971,46,USA,485,American
2,\N,N,20,49,\N,\N,\N,\N,6,0,1971,46,USA,485,Brazilian
29,\N,N,21,49,\N,\N,\N,\N,6,0,1971,46,USA,485,American
9,\N,N,10,58,\N,\N,\N,\N,6,0,1970,6,Monaco,7,British
9,\N,N,9,20,\N,\N,\N,\N,6,0,1970,13,Belgium,401,Swedish
20,\N,N,12,71,\N,\N,\N,\N,6,0,1970,39,Netherlands,6,British
15,\N,N,15,29,\N,\N,\N,\N,6,0,1970,51,France,790,Italian
23,\N,N,10,69,\N,\N,\N,\N,6,0,1970,38,UK,145,American
16,\N,N,9,60,\N,\N,\N,\N,6,0,1970,14,Italy,162,British
17,\N,N,11,79,\N,\N,\N,\N,6,0,1970,52,Canada,214,Australian
20,\N,N,12,77,\N,\N,\N,\N,6,0,1970,52,Canada,214,British
16,\N,N,14,65,\N,\N,\N,\N,6,0,1970,52,Canada,214,Swedish
10,\N,N,17,52,\N,\N,\N,\N,6,0,1970,52,Canada,214,British
12,\N,N,10,56,\N,\N,\N,\N,6,0,1970,32,Mexico,2227,Swedish
16,\N,N,9,67,\N,\N,\N,\N,6,0,1969,30,South Africa,1460,South African
10,\N,N,11,60,\N,\N,\N,\N,6,0,1969,14,Italy,162,British
18,\N,N,8,80,\N,\N,\N,\N,6,0,1969,48,Canada,332,Canadian
15,\N,N,7,92,\N,\N,\N,\N,6,0,1969,46,USA,485,French
23,\N,N,10,71,\N,\N,\N,\N,6,0,1968,30,South Africa,1460,South African
10,\N,N,10,80,\N,\N,\N,\N,6,0,1968,39,Netherlands,6,British
10,\N,N,12,53,\N,\N,\N,\N,6,0,1968,53,France,81,Mexican
19,\N,N,11,52,\N,\N,\N,\N,6,0,1968,38,UK,145,Swiss
18,\N,N,10,56,\N,\N,\N,\N,6,0,1968,52,Canada,214,Belgian
20,\N,N,9,88,\N,\N,\N,\N,6,0,1968,46,USA,485,Belgian
18,\N,N,14,62,\N,\N,\N,\N,6,0,1968,46,USA,485,Swedish
8,\N,N,7,63,\N,\N,\N,\N,6,0,1967,30,South Africa,1460,South African
17,\N,N,8,60,\N,\N,\N,\N,6,0,1967,30,South Africa,1460,South African
9,\N,N,11,24,\N,\N,\N,\N,6,0,1967,13,Belgium,401,Italian
15,\N,N,7,68,\N,\N,\N,\N,6,0,1967,54,France,67,French
15,\N,N,15,47,\N,\N,\N,\N,6,0,1967,48,Canada,332,Canadian
15,\N,N,6,75,\N,\N,\N,\N,6,0,1966,6,Monaco,7,French
16,\N,N,7,73,\N,\N,\N,\N,6,0,1966,6,Monaco,7,Swedish
12,\N,N,6,24,\N,\N,\N,\N,6,0,1966,13,Belgium,401,French
15,\N,N,7,23,\N,\N,\N,\N,6,0,1966,13,Belgium,401,American
11,\N,N,9,42,\N,\N,\N,\N,6,0,1966,55,France,88,French
1,\N,N,11,37,\N,\N,\N,\N,6,0,1966,55,France,88,Italian
17,\N,N,12,32,\N,\N,\N,\N,6,0,1966,55,France,88,Swedish
10,\N,N,12,70,\N,\N,\N,\N,6,0,1966,38,UK,145,British
11,\N,N,13,70,\N,\N,\N,\N,6,0,1966,38,UK,145,Swiss
16,\N,N,10,59,\N,\N,\N,\N,6,0,1966,14,Italy,162,Italian
8,\N,N,8,81,\N,\N,\N,\N,6,0,1966,46,USA,485,American
15,\N,N,11,57,\N,\N,\N,\N,6,0,1966,46,USA,485,Swedish
12,\N,N,16,50,\N,\N,\N,\N,6,0,1965,56,South Africa,15,British
18,\N,N,10,65,\N,\N,\N,\N,6,0,1964,46,USA,485,American
13,\N,N,14,34,\N,\N,\N,\N,6,0,1963,55,France,88,American
11,\N,N,15,32,\N,\N,\N,\N,6,0,1963,55,France,88,Swedish
20,\N,N,14,52,\N,\N,\N,\N,6,0,1962,39,Netherlands,6,German
26,\N,N,19,11,\N,\N,\N,\N,6,0,1961,20,Germany,578,French
17,\N,N,13,52,\N,\N,\N,\N,6,0,1953,39,Netherlands,6,Belgian
22,\N,N,21,61,\N,\N,\N,\N,6,0,1953,14,Italy,162,British
19,\N,N,22,57,\N,\N,\N,\N,6,0,1953,14,Italy,162,British
18,\N,N,23,56,\N,\N,\N,\N,6,0,1953,14,Italy,162,British
14,\N,N,12,70,\N,\N,\N,\N,6,0,1952,39,Netherlands,6,Dutch
12,\N,N,19,38,\N,\N,\N,\N,6,0,1952,14,Italy,162,British
18,\N,N,15,75,\N,\N,\N,\N,6,0,1951,9,UK,153,Irish
19,\N,N,13,57,\N,\N,\N,\N,6,0,1950,9,UK,153,Irish
19,9,9,9,71,\N,2,19,146.838,4,1,2004,6,Monaco,7,Hungarian
9,11,11,11,64,\N,\N,\N,\N,4,1,2003,7,Canada,13,Brazilian
20,13,13,13,47,\N,\N,\N,\N,4,1,2002,14,Italy,162,Malaysian
2,17,17,17,54,\N,\N,\N,\N,4,1,2000,9,UK,153,German
13,11,11,11,56,\N,\N,\N,\N,4,1,1998,21,Italy,37,French
6,10,10,10,63,\N,\N,\N,\N,4,1,1998,7,Canada,13,Canadian
22,9,9,9,65,\N,\N,\N,\N,4,1,1995,18,Brazil,785,Italian
22,10,10,10,72,\N,\N,\N,\N,4,1,1995,6,Monaco,7,Brazilian
24,16,16,16,66,\N,\N,\N,\N,4,1,1995,8,France,228,Brazilian
17,10,10,10,47,\N,\N,\N,\N,4,1,1995,14,Italy,162,Japanese
19,14,14,14,61,\N,\N,\N,\N,4,1,1995,20,Germany,578,Italian
21,17,17,17,77,\N,\N,\N,\N,4,1,1995,28,Japan,266,Brazilian
24,11,11,11,70,\N,\N,\N,\N,4,1,1993,31,UK,88,Italian
17,14,14,14,47,\N,\N,\N,\N,4,1,1993,14,Italy,162,Japanese
14,12,12,12,72,\N,\N,\N,\N,4,1,1991,6,Monaco,7,Italian
25,14,14,14,66,\N,\N,\N,\N,4,1,1990,33,USA,345,Brazilian
8,8,8,8,64,\N,\N,\N,\N,4,1,1989,29,Australia,58,Italian
22,10,10,10,72,\N,\N,\N,\N,4,1,1988,6,Monaco,7,Italian
18,15,15,15,61,\N,\N,\N,\N,4,1,1988,32,Mexico,2227,Italian
10,16,16,16,61,\N,\N,\N,\N,4,1,1988,32,Mexico,2227,Italian
22,12,12,12,55,\N,\N,\N,\N,4,1,1987,36,Brazil,1126,French
24,13,13,13,53,\N,\N,\N,\N,4,1,1987,21,Italy,37,French
9,8,8,8,74,\N,\N,\N,\N,4,1,1987,34,France,432,Swedish
26,9,9,9,74,\N,\N,\N,\N,4,1,1987,34,France,432,French
25,9,9,9,59,\N,\N,\N,\N,4,1,1987,9,UK,153,French
9,14,14,14,64,\N,\N,\N,\N,4,1,1987,27,Portugal,130,Belgian
18,8,8,8,66,\N,\N,\N,\N,4,1,1986,26,Spain,37,French
20,13,13,13,37,\N,\N,\N,\N,4,1,1986,13,Belgium,401,British
24,12,12,12,63,\N,\N,\N,\N,4,1,1986,7,Canada,13,Dutch
22,9,9,9,69,\N,\N,\N,\N,4,1,1986,38,UK,145,British
24,10,10,10,70,\N,\N,\N,\N,4,1,1986,11,Hungary,264,British
25,11,11,11,46,\N,\N,\N,\N,4,1,1986,23,Austria,678,Italian
26,9,9,9,61,\N,\N,\N,\N,4,1,1985,27,Portugal,130,Italian
11,17,17,17,64,\N,\N,\N,\N,4,1,1985,7,Canada,13,American
26,11,11,11,59,\N,\N,\N,\N,4,1,1985,9,UK,153,German
19,10,10,10,45,\N,\N,\N,\N,4,1,1984,14,Italy,162,Belgian
14,17,17,17,64,\N,\N,\N,\N,4,1,1984,27,Portugal,130,American
24,12,12,12,71,\N,\N,\N,\N,4,1,1983,30,South Africa,1460,British
6,18,18,18,71,\N,\N,\N,\N,4,1,1982,30,South Africa,1460,French
19,10,10,10,57,\N,\N,\N,\N,4,1,1982,36,Brazil,1126,Italian
19,9,9,9,70,\N,\N,\N,\N,4,1,1982,6,Monaco,7,Swiss
24,13,13,13,69,\N,\N,\N,\N,4,1,1982,44,USA,639,Brazilian
19,11,11,11,47,\N,\N,\N,\N,4,1,1981,23,Austria,678,Irish
14,12,12,12,69,\N,\N,\N,\N,4,1,1981,44,USA,639,Italian
21,14,14,14,69,\N,\N,\N,\N,4,1,1979,45,Spain,609,German
4,11,11,11,69,\N,\N,\N,\N,4,1,1978,6,Monaco,7,American
22,12,12,12,64,\N,\N,\N,\N,4,1,1978,40,Belgium,36,Belgian
18,18,18,18,66,\N,\N,\N,\N,4,1,1977,47,Sweden,153,Brazilian
14,15,15,15,62,\N,\N,\N,\N,4,1,1977,9,UK,153,Argentine
24,9,9,9,70,\N,\N,\N,\N,4,1,1976,38,UK,145,French
25,17,17,17,74,\N,\N,\N,\N,4,1,1975,47,Sweden,153,Brazilian
25,13,13,13,46,\N,\N,\N,\N,4,1,1975,14,Italy,162,British
22,14,14,14,46,\N,\N,\N,\N,4,1,1975,14,Italy,162,Italian
21,18,18,18,72,\N,\N,\N,\N,4,1,1974,30,South Africa,1460,French
14,13,13,13,78,\N,\N,\N,\N,4,1,1974,45,Spain,609,Brazilian
22,13,13,13,69,\N,\N,\N,\N,4,1,1974,38,UK,145,British
21,12,12,12,48,\N,\N,\N,\N,4,1,1974,23,Austria,678,British
19,10,10,10,73,\N,\N,\N,\N,4,1,1973,30,South Africa,1460,New Zealander
4,11,11,11,73,\N,\N,\N,\N,4,1,1973,30,South Africa,1460,Swedish
8,9,9,9,69,\N,\N,\N,\N,4,1,1973,49,Spain,79,Swiss
12,10,10,10,69,\N,\N,\N,\N,4,1,1973,49,Spain,79,Brazilian
20,11,11,11,69,\N,\N,\N,\N,4,1,1973,49,Spain,79,Italian
6,12,12,12,69,\N,\N,\N,\N,4,1,1973,49,Spain,79,Belgian
22,10,10,10,72,\N,\N,\N,\N,4,1,1973,6,Monaco,7,British
19,14,14,14,74,\N,\N,\N,\N,4,1,1973,47,Sweden,153,American
21,13,13,13,61,\N,\N,\N,\N,4,1,1973,9,UK,153,Liechtensteiner
24,17,17,17,73,\N,\N,\N,\N,4,1,1972,30,South Africa,1460,Brazilian
7,15,15,15,74,\N,\N,\N,\N,4,1,1972,6,Monaco,7,New Zealander
22,16,16,16,74,\N,\N,\N,\N,4,1,1972,6,Monaco,7,Austrian
12,14,14,14,79,\N,\N,\N,\N,4,1,1972,50,Belgium,139,Australian
6,11,11,11,70,\N,\N,\N,\N,4,1,1972,38,UK,145,French
9,5,5,5,84,\N,\N,\N,\N,4,1,1969,49,Spain,79,British
16,7,7,7,74,\N,\N,\N,\N,4,1,1969,6,Monaco,7,British
15,10,10,10,84,\N,\N,\N,\N,4,1,1969,39,Netherlands,6,British
17,9,9,9,78,\N,\N,\N,\N,4,1,1969,9,UK,153,French
15,6,6,6,84,\N,\N,\N,\N,4,1,1969,48,Canada,332,French
11,11,11,11,54,\N,\N,\N,\N,4,1,1968,53,France,81,Swiss
13,10,10,10,84,\N,\N,\N,\N,4,1,1967,48,Canada,332,British
13,7,7,7,84,\N,\N,\N,\N,4,1,1966,39,Netherlands,6,Swedish
17,8,8,8,84,\N,\N,\N,\N,4,1,1966,39,Netherlands,6,British
16,9,9,9,84,\N,\N,\N,\N,4,1,1966,39,Netherlands,6,French
17,10,10,10,79,\N,\N,\N,\N,4,1,1965,56,South Africa,15,South African
16,10,10,10,74,\N,\N,\N,\N,4,1,1964,39,Netherlands,6,Italian
18,13,13,13,72,\N,\N,\N,\N,4,1,1964,14,Italy,162,American
11,7,7,7,94,\N,\N,\N,\N,4,1,1963,6,Monaco,7,Swedish
21,10,10,10,76,\N,\N,\N,\N,4,1,1963,9,UK,153,Dutch
9,9,9,9,59,\N,\N,\N,\N,4,1,1963,32,Mexico,2227,Swiss
12,8,8,8,48,\N,\N,\N,\N,4,1,1962,53,France,81,British
17,14,14,14,69,\N,\N,\N,\N,4,1,1962,58,UK,20,Dutch
17,9,9,9,76,\N,\N,\N,\N,4,1,1962,56,South Africa,15,South African
16,12,12,12,24,\N,\N,\N,\N,4,1,1961,13,Belgium,401,British
7,13,13,13,24,\N,\N,\N,\N,4,1,1961,13,Belgium,401,British
24,13,13,13,69,\N,\N,\N,\N,4,1,1961,58,UK,20,South African
25,14,14,14,69,\N,\N,\N,\N,4,1,1961,58,UK,20,British
26,15,15,15,69,\N,\N,\N,\N,4,1,1961,58,UK,20,British
18,16,16,16,69,\N,\N,\N,\N,4,1,1961,58,UK,20,Dutch
21,16,16,16,194,\N,\N,\N,\N,4,1,1960,19,USA,223,American
18,8,8,8,69,\N,\N,\N,\N,4,1,1960,39,Netherlands,6,Dutch
14,14,14,14,71,\N,\N,\N,\N,4,1,1960,9,UK,153,American
12,5,5,5,49,\N,\N,\N,\N,4,1,1960,59,Portugal,28,British
13,9,9,9,44,\N,\N,\N,\N,4,1,1960,14,Italy,162,German
20,11,11,11,69,\N,\N,\N,\N,4,1,1960,60,USA,470,American
8,12,12,12,69,\N,\N,\N,\N,4,1,1960,60,USA,470,Belgian
21,11,11,11,69,\N,\N,\N,\N,4,1,1959,58,UK,20,British
23,12,12,12,69,\N,\N,\N,\N,4,1,1959,58,UK,20,British
18,13,13,13,69,\N,\N,\N,\N,4,1,1959,58,UK,20,British
14,10,10,10,56,\N,\N,\N,\N,4,1,1959,62,Portugal,158,Portuguese
17,11,11,11,69,\N,\N,\N,\N,4,1,1958,39,Netherlands,6,Dutch
15,9,9,9,81,\N,\N,\N,\N,4,1,1957,14,Italy,162,Spanish
11,4,4,4,92,\N,\N,\N,\N,4,1,1956,25,Argentina,8,Brazilian
29,16,16,16,194,\N,\N,\N,\N,4,1,1956,19,USA,223,American
19,11,11,11,55,\N,\N,\N,\N,4,1,1956,55,France,88,Belgian
15,7,7,7,95,\N,\N,\N,\N,4,1,1956,9,UK,153,Italian
19,\N,N,7,16,\N,\N,\N,\N,4,1,1956,20,Germany,578,Swiss
20,16,16,16,194,\N,\N,\N,\N,4,1,1954,19,USA,223,American
7,17,17,17,194,\N,\N,\N,\N,4,1,1954,19,USA,223,American
17,11,11,11,84,\N,\N,\N,\N,4,1,1954,9,UK,153,British
20,8,8,8,74,\N,\N,\N,\N,4,1,1954,14,Italy,162,French
9,9,9,9,74,\N,\N,\N,\N,4,1,1954,14,Italy,162,Italian
20,7,7,7,74,\N,\N,\N,\N,4,1,1954,67,Spain,85,French
14,8,8,8,74,\N,\N,\N,\N,4,1,1954,67,Spain,85,British
7,7,7,7,91,\N,\N,\N,\N,4,1,1953,25,Argentina,8,French
16,8,8,8,84,\N,\N,\N,\N,4,1,1953,39,Netherlands,6,British
11,10,10,10,30,\N,\N,\N,\N,4,1,1953,13,Belgium,401,Belgian
19,7,7,7,56,\N,\N,\N,\N,4,1,1952,66,Switzerland,551,Swiss
22,14,14,14,30,\N,\N,\N,\N,4,1,1952,13,Belgium,401,American
16,15,15,15,30,\N,\N,\N,\N,4,1,1952,13,Belgium,401,Australian
23,14,14,14,79,\N,\N,\N,\N,4,1,1952,9,UK,153,Belgian
29,15,15,15,79,\N,\N,\N,\N,4,1,1952,9,UK,153,British
17,16,16,16,79,\N,\N,\N,\N,4,1,1952,9,UK,153,British
9,8,8,8,84,\N,\N,\N,\N,4,1,1952,39,Netherlands,6,British
19,12,12,12,74,\N,\N,\N,\N,4,1,1952,14,Italy,162,British
8,6,6,6,71,\N,\N,\N,\N,4,1,1951,55,France,88,Monegasque
11,7,7,7,71,\N,\N,\N,\N,4,1,1951,55,France,88,French
6,6,6,6,84,\N,\N,\N,\N,4,1,1951,9,UK,153,Italian
19,7,7,7,84,\N,\N,\N,\N,4,1,1951,9,UK,153,British
12,8,8,8,84,\N,\N,\N,\N,4,1,1951,9,UK,153,British
11,6,6,6,74,\N,\N,\N,\N,4,1,1951,14,Italy,162,French
20,7,7,7,64,\N,\N,\N,\N,4,1,1951,67,Spain,85,French
16,9,9,9,64,\N,\N,\N,\N,4,1,1950,9,UK,153,British
20,10,10,10,64,\N,\N,\N,\N,4,1,1950,9,UK,153,British
21,11,11,11,64,\N,\N,\N,\N,4,1,1950,9,UK,153,Belgian
