resultId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,familyStatus,Completion Status,year,circuitId,country,alt,isHistoric,trackType,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,nationality
351,1,3,3,3,3,6.0,71,+16.235,5667670,59,3,1:14.117,209.296,4,1,2008,18,Brazil,785,0,0,,,,,,,,,,Finnish
352,15,7,4,4,4,5.0,71,+38.011,5689446,25,7,1:14.214,209.022,4,1,2008,18,Brazil,785,0,0,,,,,,,,,,German
353,22,4,5,5,5,4.0,71,+38.907,5690342,31,4,1:14.159,209.177,4,1,2008,18,Brazil,785,0,0,,,,,,,,,,British
354,12,10,6,6,6,3.0,71,+44.368,5695803,32,2,1:14.057,209.465,4,1,2008,18,Brazil,785,0,0,,,,,,,,,,German
355,23,5,7,7,7,2.0,71,+55.074,5706509,36,6,1:14.207,209.042,4,1,2008,18,Brazil,785,0,0,,,,,,,,,,Finnish
356,11,2,8,8,8,1.0,71,+1:08.433,5719868,40,5,1:14.167,209.155,4,1,2008,18,Brazil,785,0,0,,,,,,,,,,Italian
357,10,12,9,9,9,0.0,71,+1:19.666,5731101,40,14,1:15.033,206.741,4,1,2008,18,Brazil,785,0,0,,,,,,,,,,Australian
369,6,1,1,1,1,10.0,58,1:25:28.770,5128770,41,1,1:25.235,223.978,4,1,2007,1,Australia,10,0,2,,,,,,,,0.0,No,Finnish
370,1,2,2,2,2,8.0,58,+7.242,5136012,20,2,1:26.314,221.178,4,1,2007,1,Australia,10,0,2,,,,,,,,0.0,No,Spanish
371,2,4,3,3,3,6.0,58,+18.595,5147365,20,3,1:26.351,221.083,4,1,2007,1,Australia,10,0,2,,,,,,,,0.0,No,British
372,9,3,4,4,4,5.0,58,+38.763,5167533,37,6,1:26.722,220.137,4,1,2007,1,Australia,10,0,2,,,,,,,,0.0,No,German
373,3,6,5,5,5,4.0,58,+1:06.469,5195239,18,7,1:26.892,219.707,4,1,2007,1,Australia,10,0,2,,,,,,,,0.0,No,Italian
374,5,22,6,6,6,3.0,58,+1:06.805,5195575,28,8,1:27.044,219.323,4,1,2007,1,Australia,10,0,2,,,,,,,,0.0,No,Brazilian
391,1,2,1,1,1,10.0,56,1:32:14.930,5534930,42,2,1:36.861,206.014,4,1,2007,2,Malaysia,18,0,0,,,,,,,,,,Spanish
392,2,4,2,2,2,8.0,56,+17.557,5552487,22,1,1:36.701,206.355,4,1,2007,2,Malaysia,18,0,0,,,,,,,,,,British
393,6,3,3,3,3,6.0,56,+18.339,5553269,40,4,1:37.228,205.237,4,1,2007,2,Malaysia,18,0,0,,,,,,,,,,Finnish
394,9,5,4,4,4,5.0,56,+33.777,5568707,55,5,1:37.417,204.838,4,1,2007,2,Malaysia,18,0,0,,,,,,,,,,German
395,5,1,5,5,5,4.0,56,+36.705,5571635,42,3,1:37.199,205.298,4,1,2007,2,Malaysia,18,0,0,,,,,,,,,,Brazilian
396,3,12,6,6,6,3.0,56,+1:05.638,5600568,44,9,1:37.879,203.872,4,1,2007,2,Malaysia,18,0,0,,,,,,,,,,Italian
397,12,8,7,7,7,2.0,56,+1:10.132,5605062,40,10,1:38.016,203.587,4,1,2007,2,Malaysia,18,0,0,,,,,,,,,,Italian
398,4,11,8,8,8,1.0,56,+1:12.015,5606945,41,7,1:37.810,204.015,4,1,2007,2,Malaysia,18,0,0,,,,,,,,,,Finnish
399,17,19,9,9,9,0.0,56,+1:29.924,5624854,19,8,1:37.864,203.903,4,1,2007,2,Malaysia,18,0,0,,,,,,,,,,Austrian
400,15,10,10,10,10,0.0,56,+1:33.556,5628486,55,14,1:38.540,202.504,4,1,2007,2,Malaysia,18,0,0,,,,,,,,,,Australian
413,5,1,1,1,1,10.0,57,1:33:27.515,5607515,42,1,1:34.067,207.120,4,1,2007,3,Bahrain,7,0,0,,,,,,,,,,Brazilian
414,2,2,2,2,2,8.0,57,+2.360,5609875,18,2,1:34.270,206.674,4,1,2007,3,Bahrain,7,0,0,,,,,,,,,,British
415,6,3,3,3,3,6.0,57,+10.839,5618354,39,3,1:34.357,206.483,4,1,2007,3,Bahrain,7,0,0,,,,,,,,,,Finnish
416,9,5,4,4,4,5.0,57,+13.831,5621346,38,5,1:34.470,206.236,4,1,2007,3,Bahrain,7,0,0,,,,,,,,,,German
417,1,4,5,5,5,4.0,57,+14.426,5621941,46,4,1:34.420,206.346,4,1,2007,3,Bahrain,7,0,0,,,,,,,,,,Spanish
418,10,6,6,6,6,3.0,57,+45.529,5653044,46,6,1:34.819,205.477,4,1,2007,3,Bahrain,7,0,0,,,,,,,,,,Polish
419,12,9,7,7,7,2.0,57,+1:21.371,5688886,40,7,1:35.153,204.756,4,1,2007,3,Bahrain,7,0,0,,,,,,,,,,Italian
420,3,7,8,8,8,1.0,57,+1:21.701,5689216,51,8,1:35.200,204.655,4,1,2007,3,Bahrain,7,0,0,,,,,,,,,,Italian
421,4,12,9,9,9,0.0,57,+1:29.411,5696926,27,10,1:35.475,204.065,4,1,2007,3,Bahrain,7,0,0,,,,,,,,,,Finnish
422,16,10,10,10,10,0.0,57,+1:29.916,5697431,51,11,1:35.556,203.893,4,1,2007,3,Bahrain,7,0,0,,,,,,,,,,German
435,5,1,1,1,1,10.0,65,1:31:36.230,5496230,14,1,1:22.680,202.685,4,1,2007,4,Spain,109,0,0,,,,,,,,,,Brazilian
436,2,4,2,2,2,8.0,65,+6.790,5503020,20,2,1:22.876,202.205,4,1,2007,4,Spain,109,0,0,,,,,,,,,,British
437,1,2,3,3,3,6.0,65,+17.456,5513686,17,3,1:22.966,201.986,4,1,2007,4,Spain,109,0,0,,,,,,,,,,Spanish
438,10,5,4,4,4,5.0,65,+31.615,5527845,20,5,1:23.129,201.590,4,1,2007,4,Spain,109,0,0,,,,,,,,,,Polish
439,14,9,5,5,5,4.0,65,+58.331,5554561,18,8,1:23.524,200.636,4,1,2007,4,Spain,109,0,0,,,,,,,,,,British
440,16,11,6,6,6,3.0,65,+59.538,5555768,60,10,1:23.693,200.231,4,1,2007,4,Spain,109,0,0,,,,,,,,,,German
441,4,8,7,7,7,2.0,65,+1:02.128,5558358,32,4,1:22.980,201.952,4,1,2007,4,Spain,109,0,0,,,,,,,,,,Finnish
457,1,1,1,1,1,10.0,78,1:40:29.329,6029329,44,1,1:15.284,159.715,4,1,2007,6,Monaco,7,1,2,,,,,,,,,,Spanish
458,2,2,2,2,2,8.0,78,+4.095,6033424,28,2,1:15.372,159.528,4,1,2007,6,Monaco,7,1,2,,,,,,,,,,British
459,5,3,3,3,3,6.0,78,+1:09.114,6098443,47,4,1:16.183,157.830,4,1,2007,6,Monaco,7,1,2,,,,,,,,,,Brazilian
479,2,1,1,1,1,10.0,70,1:44:11.292,6251292,37,2,1:16.494,205.239,4,1,2007,7,Canada,13,1,2,,,,,,,,,,British
480,9,3,2,2,2,8.0,70,+4.343,6255635,19,3,1:16.696,204.699,4,1,2007,7,Canada,13,1,2,,,,,,,,,,German
481,17,19,3,3,3,6.0,70,+5.325,6256617,67,11,1:17.947,201.413,4,1,2007,7,Canada,13,1,2,,,,,,,,,,Austrian
482,4,22,4,4,4,5.0,70,+6.729,6258021,67,13,1:18.368,200.331,4,1,2007,7,Canada,13,1,2,,,,,,,,,,Finnish
483,6,4,5,5,5,4.0,70,+13.007,6264299,21,5,1:16.861,204.259,4,1,2007,7,Canada,13,1,2,,,,,,,,,,Finnish
484,22,11,6,6,6,3.0,70,+16.698,6267990,47,12,1:18.035,201.186,4,1,2007,7,Canada,13,1,2,,,,,,,,,,Japanese
485,1,2,7,7,7,2.0,70,+21.936,6273228,46,1,1:16.367,205.580,4,1,2007,7,Canada,13,1,2,,,,,,,,,,Spanish
486,11,18,8,8,8,1.0,70,+22.888,6274180,38,10,1:17.910,201.509,4,1,2007,7,Canada,13,1,2,,,,,,,,,,German
487,15,6,9,9,9,0.0,70,+22.960,6274252,47,9,1:17.618,202.267,4,1,2007,7,Canada,13,1,2,,,,,,,,,,Australian
488,16,7,10,10,10,0.0,70,+23.984,6275276,42,6,1:17.156,203.478,4,1,2007,7,Canada,13,1,2,,,,,,,,,,German
489,23,17,11,11,11,0.0,70,+24.318,6275610,36,15,1:18.780,199.284,4,1,2007,7,Canada,13,1,2,,,,,,,,,,British
490,8,13,12,12,12,0.0,70,+30.439,6281731,62,14,1:18.543,199.885,4,1,2007,7,Canada,13,1,2,,,,,,,,,,Brazilian
501,2,1,1,1,1,10.0,73,1:31:09.965,5469965,20,2,1:13.222,206.101,4,1,2007,19,USA,223,0,0,,,,,,,,,,British
502,1,2,2,2,2,8.0,73,+1.5,5471465,21,3,1:13.257,206.003,4,1,2007,19,USA,223,0,0,,,,,,,,,,Spanish
503,5,3,3,3,3,6.0,73,+12.8,5482765,50,4,1:13.380,205.658,4,1,2007,19,USA,223,0,0,,,,,,,,,,Brazilian
504,6,4,4,4,4,5.0,73,+15.4,5485365,49,1,1:13.117,206.397,4,1,2007,19,USA,223,0,0,,,,,,,,,,Finnish
505,4,6,5,5,5,4.0,73,+41.4,5511365,67,7,1:13.998,203.940,4,1,2007,19,USA,223,0,0,,,,,,,,,,Finnish
506,12,8,6,6,6,3.0,73,+66.7,5536665,30,10,1:14.016,203.891,4,1,2007,19,USA,223,0,0,,,,,,,,,,Italian
507,15,9,7,7,7,2.0,73,+67.3,5537265,57,8,1:14.004,203.924,4,1,2007,19,USA,223,0,0,,,,,,,,,,Australian
508,10,7,8,8,8,1.0,73,+67.7,5537665,53,6,1:13.862,204.316,4,1,2007,19,USA,223,0,0,,,,,,,,,,German
523,6,3,1,1,1,10.0,70,1:30:54.200,5454200,20,2,1:16.207,208.374,4,1,2007,8,France,228,0,0,,,,,,,,,,Finnish
524,5,1,2,2,2,8.0,70,+2.414,5456614,42,1,1:16.099,208.670,4,1,2007,8,France,228,0,0,,,,,,,,,,Brazilian
525,2,2,3,3,3,6.0,70,+32.153,5486353,39,4,1:16.587,207.340,4,1,2007,8,France,228,0,0,,,,,,,,,,British
526,10,4,4,4,4,5.0,70,+41.727,5495927,44,10,1:17.153,205.819,4,1,2007,8,France,228,0,0,,,,,,,,,,Polish
527,9,7,5,5,5,4.0,70,+48.801,5503001,70,7,1:16.875,206.563,4,1,2007,8,France,228,0,0,,,,,,,,,,German
528,3,5,6,6,6,3.0,70,+51.940,5506140,70,5,1:16.703,207.027,4,1,2007,8,France,228,0,0,,,,,,,,,,Italian
529,1,10,7,7,7,2.0,70,+56.516,5510716,36,3,1:16.495,207.590,4,1,2007,8,France,228,0,0,,,,,,,,,,Spanish
530,7,12,8,8,8,1.0,70,+58.885,5513085,70,6,1:16.770,206.846,4,1,2007,8,France,228,0,0,,,,,,,,,,British
531,16,9,9,9,9,0.0,70,+1:08.505,5522705,69,9,1:17.011,206.199,4,1,2007,8,France,228,0,0,,,,,,,,,,German
545,6,2,1,1,1,10.0,59,1:21:43.074,4903074,17,1,1:20.638,229.514,4,1,2007,9,UK,153,1,0,,,,,,,,,,Finnish
546,1,3,2,2,2,8.0,59,+2.459,4905533,35,3,1:21.117,228.159,4,1,2007,9,UK,153,1,0,,,,,,,,,,Spanish
547,2,1,3,3,3,6.0,59,+39.373,4942447,11,4,1:21.675,226.600,4,1,2007,9,UK,153,1,0,,,,,,,,,,British
548,10,5,4,4,4,5.0,59,+53.319,4956393,14,6,1:22.105,225.413,4,1,2007,9,UK,153,1,0,,,,,,,,,,Polish
549,5,4,5,5,5,4.0,59,+54.063,4957137,17,2,1:20.858,228.890,4,1,2007,9,UK,153,1,0,,,,,,,,,,Brazilian
550,9,9,6,6,6,3.0,59,+56.336,4959410,17,5,1:21.991,225.727,4,1,2007,9,UK,153,1,0,,,,,,,,,,German
567,1,2,1,1,1,10.0,60,2:06:26.358,7586358,35,2,1:33.231,198.783,4,1,2007,20,Germany,578,1,0,,,,,,,,,,Spanish
568,5,3,2,2,2,8.0,60,+8.155,7594513,34,1,1:32.853,199.592,4,1,2007,20,Germany,578,1,0,,,,,,,,,,Brazilian
569,15,6,3,3,3,6.0,60,+1:05.674,7652032,29,8,1:34.449,196.220,4,1,2007,20,Germany,578,1,0,,,,,,,,,,Australian
570,17,12,4,4,4,5.0,60,+1:05.937,7652295,33,5,1:34.235,196.665,4,1,2007,20,Germany,578,1,0,,,,,,,,,,Austrian
571,14,20,5,5,5,4.0,60,+1:13.656,7660014,48,6,1:34.316,196.496,4,1,2007,20,Germany,578,1,0,,,,,,,,,,British
572,9,4,6,6,6,3.0,60,+1:20.298,7666656,49,7,1:34.354,196.417,4,1,2007,20,Germany,578,1,0,,,,,,,,,,German
573,10,5,7,7,7,2.0,60,+1:22.415,7668773,49,9,1:34.451,196.216,4,1,2007,20,Germany,578,1,0,,,,,,,,,,Polish
589,2,1,1,1,1,10.0,70,1:35:52.991,5752991,13,2,1:20.171,196.724,4,1,2007,11,Hungary,264,0,0,,,,,,,,,,British
590,6,3,2,2,2,8.0,70,+0.715,5753706,70,1,1:20.047,197.029,4,1,2007,11,Hungary,264,0,0,,,,,,,,,,Finnish
591,9,2,3,3,3,6.0,70,+43.129,5796120,16,5,1:20.582,195.721,4,1,2007,11,Hungary,264,0,0,,,,,,,,,,German
592,1,6,4,4,4,5.0,70,+44.858,5797849,49,3,1:20.324,196.349,4,1,2007,11,Hungary,264,0,0,,,,,,,,,,Spanish
593,10,7,5,5,5,4.0,70,+47.616,5800607,40,4,1:20.419,196.117,4,1,2007,11,Hungary,264,0,0,,,,,,,,,,Polish
594,11,5,6,6,6,3.0,70,+50.669,5803660,69,9,1:20.961,194.804,4,1,2007,11,Hungary,264,0,0,,,,,,,,,,German
595,16,4,7,7,7,2.0,70,+59.139,5812130,68,6,1:20.672,195.502,4,1,2007,11,Hungary,264,0,0,,,,,,,,,,German
596,4,11,8,8,8,1.0,70,+1:08.104,5821095,69,8,1:20.935,194.867,4,1,2007,11,Hungary,264,0,0,,,,,,,,,,Finnish
597,15,9,9,9,9,0.0,70,+1:16.331,5829322,63,7,1:20.915,194.915,4,1,2007,11,Hungary,264,0,0,,,,,,,,,,Australian
611,5,1,1,1,1,10.0,58,1:26:42.161,5202161,18,2,1:27.922,218.566,4,1,2007,5,Turkey,130,0,0,,,,,,,,,,Brazilian
612,6,3,2,2,2,8.0,58,+2.275,5204436,57,1,1:27.295,220.136,4,1,2007,5,Turkey,130,0,0,,,,,,,,,,Finnish
613,1,4,3,3,3,6.0,58,+26.181,5228342,39,4,1:28.070,218.199,4,1,2007,5,Turkey,130,0,0,,,,,,,,,,Spanish
614,9,6,4,4,4,5.0,58,+39.674,5241835,39,5,1:28.319,217.583,4,1,2007,5,Turkey,130,0,0,,,,,,,,,,German
615,2,2,5,5,5,4.0,58,+45.085,5247246,17,3,1:27.963,218.464,4,1,2007,5,Turkey,130,0,0,,,,,,,,,,British
616,4,7,6,6,6,3.0,58,+46.169,5248330,20,7,1:28.603,216.886,4,1,2007,5,Turkey,130,0,0,,,,,,,,,,Finnish
617,16,8,7,7,7,2.0,58,+55.778,5257939,37,6,1:28.536,217.050,4,1,2007,5,Turkey,130,0,0,,,,,,,,,,German
618,10,5,8,8,8,1.0,58,+56.707,5258868,11,11,1:28.918,216.118,4,1,2007,5,Turkey,130,0,0,,,,,,,,,,Polish
619,3,10,9,9,9,0.0,58,+59.491,5261652,56,9,1:28.793,216.422,4,1,2007,5,Turkey,130,0,0,,,,,,,,,,Italian
620,14,13,10,10,10,0.0,58,+1:11.009,5273170,54,13,1:29.068,215.754,4,1,2007,5,Turkey,130,0,0,,,,,,,,,,British
621,17,14,11,11,11,0.0,58,+1:19.628,5281789,55,8,1:28.737,216.559,4,1,2007,5,Turkey,130,0,0,,,,,,,,,,Austrian
633,1,1,1,1,1,10.0,53,1:18:37.806,4717806,15,1,1:22.871,251.653,4,1,2007,14,Italy,162,1,0,,,,,,,,,,Spanish
634,2,2,2,2,2,8.0,53,+6.062,4723868,17,2,1:22.936,251.456,4,1,2007,14,Italy,162,1,0,,,,,,,,,,British
635,6,5,3,3,3,6.0,53,+27.325,4745131,21,3,1:23.370,250.147,4,1,2007,14,Italy,162,1,0,,,,,,,,,,Finnish
636,9,4,4,4,4,5.0,53,+56.562,4774368,19,4,1:23.681,249.217,4,1,2007,14,Italy,162,1,0,,,,,,,,,,German
637,10,6,5,5,5,4.0,53,+1:00.558,4778364,22,5,1:23.908,248.543,4,1,2007,14,Italy,162,1,0,,,,,,,,,,Polish
638,16,8,6,6,6,3.0,53,+1:05.810,4783616,52,8,1:24.472,246.884,4,1,2007,14,Italy,162,1,0,,,,,,,,,,German
639,4,7,7,7,7,2.0,53,+1:06.751,4784557,53,7,1:24.226,247.605,4,1,2007,14,Italy,162,1,0,,,,,,,,,,Finnish
640,7,10,8,8,8,1.0,53,+1:02.168,4779974,32,9,1:24.532,246.708,4,1,2007,14,Italy,162,1,0,,,,,,,,,,British
641,15,11,9,9,9,0.0,53,+1:05.879,4783685,46,13,1:24.824,245.859,4,1,2007,14,Italy,162,1,0,,,,,,,,,,Australian
642,8,12,10,10,10,0.0,53,+1:06.958,4784764,52,12,1:24.767,246.024,4,1,2007,14,Italy,162,1,0,,,,,,,,,,Brazilian
643,12,9,11,11,11,0.0,53,+1:07.736,4785542,49,10,1:24.622,246.446,4,1,2007,14,Italy,162,1,0,,,,,,,,,,Italian
655,6,1,1,1,1,10.0,44,1:20:39.066,4839066,12,2,1:48.095,233.261,4,1,2007,13,Belgium,401,1,0,,,,,,,,,,Finnish
656,5,2,2,2,2,8.0,44,+4.695,4843761,34,1,1:48.036,233.388,4,1,2007,13,Belgium,401,1,0,,,,,,,,,,Brazilian
657,1,3,3,3,3,6.0,44,+14.343,4853409,44,3,1:48.182,233.073,4,1,2007,13,Belgium,401,1,0,,,,,,,,,,Spanish
658,2,4,4,4,4,5.0,44,+23.615,4862681,41,4,1:48.215,233.002,4,1,2007,13,Belgium,401,1,0,,,,,,,,,,British
659,9,6,5,5,5,4.0,44,+51.879,4890945,33,5,1:48.663,232.042,4,1,2007,13,Belgium,401,1,0,,,,,,,,,,German
660,16,5,6,6,6,3.0,44,+1:16.876,4915942,29,9,1:49.769,229.704,4,1,2007,13,Belgium,401,1,0,,,,,,,,,,German
661,15,7,7,7,7,2.0,44,+1:20.639,4919705,12,11,1:50.049,229.119,4,1,2007,13,Belgium,401,1,0,,,,,,,,,,Australian
662,4,9,8,8,8,1.0,44,+1:25.106,4924172,21,8,1:49.600,230.058,4,1,2007,13,Belgium,401,1,0,,,,,,,,,,Finnish
663,10,14,9,9,9,0.0,44,+1:25.661,4924727,32,6,1:48.894,231.549,4,1,2007,13,Belgium,401,1,0,,,,,,,,,,Polish
664,11,10,10,10,10,0.0,44,+1:28.574,4927640,43,10,1:50.022,229.175,4,1,2007,13,Belgium,401,1,0,,,,,,,,,,German
665,12,8,11,11,11,0.0,44,+1:43.653,4942719,43,7,1:48.990,231.345,4,1,2007,13,Belgium,401,1,0,,,,,,,,,,Italian
677,2,1,1,1,1,10.0,67,2:00:34.579,7234579,27,1,1:28.193,186.259,4,1,2007,16,Japan,583,0,0,,,,,,,,,,British
678,4,11,2,2,2,8.0,67,+8.377,7242956,34,9,1:29.655,183.222,4,1,2007,16,Japan,583,0,0,,,,,,,,,,Finnish
679,6,3,3,3,3,6.0,67,+9.478,7244057,29,8,1:29.619,183.295,4,1,2007,16,Japan,583,0,0,,,,,,,,,,Finnish
680,14,12,4,4,4,5.0,67,+20.297,7254876,56,11,1:30.086,182.345,4,1,2007,16,Japan,583,0,0,,,,,,,,,,British
681,3,10,5,5,5,4.0,67,+38.864,7273443,33,12,1:30.387,181.738,4,1,2007,16,Japan,583,0,0,,,,,,,,,,Italian
682,5,4,6,6,6,3.0,67,+49.042,7283621,32,7,1:29.588,183.359,4,1,2007,16,Japan,583,0,0,,,,,,,,,,Brazilian
683,10,9,7,7,7,2.0,67,+49.285,7283864,32,4,1:29.021,184.527,4,1,2007,16,Japan,583,0,0,,,,,,,,,,Polish
684,20,20,8,8,8,1.0,67,+1:00.129,7294708,54,18,1:31.891,178.763,4,1,2007,16,Japan,583,0,0,,,,,,,,,,German
685,18,14,9,9,9,0.0,67,+1:20.622,7315201,35,13,1:30.653,181.205,4,1,2007,16,Japan,583,0,0,,,,,,,,,,Italian
686,8,17,10,10,10,0.0,67,+1:28.342,7322921,57,15,1:31.060,180.395,4,1,2007,16,Japan,583,0,0,,,,,,,,,,Brazilian
699,6,2,1,1,1,10.0,56,1:37:58.395,5878395,52,3,1:38.285,199.660,4,1,2007,17,China,5,0,2,,,,,,,,,,Finnish
700,1,4,2,2,2,8.0,56,+9.806,5888201,54,2,1:37.991,200.259,4,1,2007,17,China,5,0,2,,,,,,,,,,Spanish
701,5,3,3,3,3,6.0,56,+12.891,5891286,56,1,1:37.454,201.362,4,1,2007,17,China,5,0,2,,,,,,,,,,Brazilian
702,19,17,4,4,4,5.0,56,+53.509,5931904,52,13,1:39.890,196.452,4,1,2007,17,China,5,0,2,,,,,,,,,,German
703,7,10,5,5,5,4.0,56,+1:08.666,5947061,39,5,1:38.913,198.392,4,1,2007,17,China,5,0,2,,,,,,,,,,British
704,18,11,6,6,6,3.0,56,+1:13.673,5952068,53,11,1:39.654,196.917,4,1,2007,17,China,5,0,2,,,,,,,,,,Italian
705,9,8,7,7,7,2.0,56,+1:14.224,5952619,55,7,1:39.325,197.569,4,1,2007,17,China,5,0,2,,,,,,,,,,German
706,14,5,8,8,8,1.0,56,+1:20.750,5959145,55,10,1:39.640,196.945,4,1,2007,17,China,5,0,2,,,,,,,,,,British
707,4,13,9,9,9,0.0,56,+1:21.186,5959581,52,8,1:39.331,197.557,4,1,2007,17,China,5,0,2,,,,,,,,,,Finnish
708,15,7,10,10,10,0.0,56,+1:24.685,5963080,55,9,1:39.371,197.478,4,1,2007,17,China,5,0,2,,,,,,,,,,Australian
709,3,18,11,11,11,0.0,56,+1:26.683,5965078,39,4,1:38.900,198.418,4,1,2007,17,China,5,0,2,,,,,,,,,,Italian
721,6,3,1,1,1,10.0,71,1:28:15.270,5295270,66,1,1:12.445,214.126,4,1,2007,18,Brazil,785,0,0,,,,,,,,,,Finnish
722,5,1,2,2,2,8.0,71,+1.493,5296763,71,3,1:12.584,213.716,4,1,2007,18,Brazil,785,0,0,,,,,,,,,,Brazilian
723,1,4,3,3,3,6.0,71,+57.019,5352289,59,6,1:13.150,212.062,4,1,2007,18,Brazil,785,0,0,,,,,,,,,,Spanish
724,16,10,4,4,4,5.0,71,+1:02.848,5358118,56,7,1:13.159,212.036,4,1,2007,18,Brazil,785,0,0,,,,,,,,,,German
725,10,7,5,5,5,4.0,71,+1:10.957,5366227,61,4,1:12.686,213.416,4,1,2007,18,Brazil,785,0,0,,,,,,,,,,Polish
726,9,6,6,6,6,3.0,71,+1:11.317,5366587,53,10,1:13.452,211.190,4,1,2007,18,Brazil,785,0,0,,,,,,,,,,German
743,1,4,1,1,1,10.0,57,1:29:46.205,5386205,21,3,1:32.534,210.551,4,1,2006,3,Bahrain,7,0,0,,,,,,,,,,Spanish
744,5,1,2,2,2,8.0,57,+1.246,5387451,38,2,1:32.523,210.576,4,1,2006,3,Bahrain,7,0,0,,,,,,,,,,German
745,3,22,3,3,3,6.0,57,+19.360,5405565,29,8,1:32.864,209.803,4,1,2006,3,Bahrain,7,0,0,,,,,,,,,,Finnish
746,12,3,4,4,4,5.0,57,+19.992,5406197,39,5,1:32.729,210.109,4,1,2006,3,Bahrain,7,0,0,,,,,,,,,,British
747,4,5,5,5,5,4.0,57,+37.048,5423253,21,7,1:32.771,210.013,4,1,2006,3,Bahrain,7,0,0,,,,,,,,,,Colombian
748,9,7,6,6,6,3.0,57,+41.932,5428137,25,4,1:32.660,210.265,4,1,2006,3,Bahrain,7,0,0,,,,,,,,,,Australian
749,10,12,7,7,7,2.0,57,+1:03.043,5449248,42,1,1:32.408,210.838,4,1,2006,3,Bahrain,7,0,0,,,,,,,,,,German
750,15,8,8,8,8,1.0,57,+1:06.771,5452976,40,10,1:33.212,209.020,4,1,2006,3,Bahrain,7,0,0,,,,,,,,,,Austrian
751,6,2,9,9,9,0.0,57,+1:09.907,5456112,28,6,1:32.739,210.086,4,1,2006,3,Bahrain,7,0,0,,,,,,,,,,Brazilian
752,14,13,10,10,10,0.0,57,+1:15.541,5461746,26,11,1:33.376,208.653,4,1,2006,3,Bahrain,7,0,0,,,,,,,,,,British
753,20,15,11,11,11,0.0,57,+1:25.997,5472202,26,12,1:33.480,208.421,4,1,2006,3,Bahrain,7,0,0,,,,,,,,,,Italian
765,2,1,1,1,1,10.0,56,1:30:40.529,5440529,16,2,1:35.294,209.402,4,1,2006,2,Malaysia,18,0,0,,,,,,,,,,Italian
766,1,7,2,2,2,8.0,56,+4.585,5445114,45,1,1:34.803,210.487,4,1,2006,2,Malaysia,18,0,0,,,,,,,,,,Spanish
767,12,2,3,3,3,6.0,56,+9.631,5450160,35,4,1:35.604,208.723,4,1,2006,2,Malaysia,18,0,0,,,,,,,,,,British
768,4,5,4,4,4,5.0,56,+39.351,5479880,39,3,1:35.566,208.806,4,1,2006,2,Malaysia,18,0,0,,,,,,,,,,Colombian
769,6,21,5,5,5,4.0,56,+43.254,5483783,51,8,1:35.954,207.962,4,1,2006,2,Malaysia,18,0,0,,,,,,,,,,Brazilian
770,5,14,6,6,6,3.0,56,+43.854,5484383,44,5,1:35.647,208.629,4,1,2006,2,Malaysia,18,0,0,,,,,,,,,,German
771,17,10,7,7,7,2.0,56,+1:20.461,5520990,43,9,1:36.002,207.858,4,1,2006,2,Malaysia,18,0,0,,,,,,,,,,Canadian
772,7,22,8,8,8,1.0,56,+1:21.288,5521817,34,6,1:35.686,208.544,4,1,2006,2,Malaysia,18,0,0,,,,,,,,,,German
787,1,3,1,1,1,10.0,57,1:34:27.870,5667870,49,2,1:26.189,221.499,4,1,2006,1,Australia,10,0,2,,,,,,,,0.0,No,Spanish
788,3,4,2,2,2,8.0,57,+1.8,5669670,57,1,1:26.045,221.869,4,1,2006,1,Australia,10,0,2,,,,,,,,0.0,No,Finnish
789,7,6,3,3,3,6.0,57,+24.8,5692670,45,10,1:27.810,217.410,4,1,2006,1,Australia,10,0,2,,,,,,,,0.0,No,German
790,16,8,4,4,4,5.0,57,+31.0,5698870,49,7,1:27.700,217.683,4,1,2006,1,Australia,10,0,2,,,,,,,,0.0,No,German
791,2,2,5,5,5,4.0,57,+38.1,5705970,53,5,1:27.561,218.028,4,1,2006,1,Australia,10,0,2,,,,,,,,0.0,No,Italian
792,17,19,6,6,6,3.0,57,+49.5,5717370,56,13,1:28.321,216.152,4,1,2006,1,Australia,10,0,2,,,,,,,,0.0,No,Canadian
793,11,16,7,7,7,2.0,57,+51.9,5719770,32,6,1:27.690,217.707,4,1,2006,1,Australia,10,0,2,,,,,,,,0.0,No,Brazilian
794,14,11,8,8,8,1.0,57,+53.9,5721770,32,12,1:28.250,216.326,4,1,2006,1,Australia,10,0,2,,,,,,,,0.0,No,British
795,21,18,9,9,9,0.0,57,+78.8,5746670,26,14,1:28.367,216.039,4,1,2006,1,Australia,10,0,2,,,,,,,,0.0,No,American
809,5,1,1,1,1,10.0,62,1:31:06.486,5466486,19,2,1:24.624,210.961,4,1,2006,21,Italy,37,0,0,,,,,,,,,,German
810,1,5,2,2,2,8.0,62,+2.096,5468582,23,1,1:24.569,211.098,4,1,2006,21,Italy,37,0,0,,,,,,,,,,Spanish
811,4,7,3,3,3,6.0,62,+15.868,5482354,22,4,1:25.096,209.791,4,1,2006,21,Italy,37,0,0,,,,,,,,,,Colombian
